sphere_small.urdf, 6.876934679323288, -6.380901851274794, 8.955841430445346, 0.12652991406076128
sphere_small.urdf, 44.666166014242755, 3.1691677931358164, 7.745981607343477, 1.848292787037842
sphere_small.urdf, 49.20459058329177, 3.910983208019232, 7.107962703382997, 1.2100386005696402
sphere_small.urdf, 0.8549486654233496, -2.2825756482775432, 7.68813158890268, 2.069761772672496
sphere_small.urdf, 59.447268522344395, 1.8528376569274592, 9.875033382992145, 1.4269868731006639
sphere_small.urdf, 55.74055998353946, 3.105664649800824, 7.5192553016436845, 2.144781017450322
sphere_small.urdf, 37.26112079340128, 1.3668511362504887, 3.1654071985254006, 1.8314901631456089
sphere_small.urdf, 27.3208443945565, 2.1510338542447176, 6.453207651477408, 0.6937651814732214
sphere_small.urdf, 24.55637266555148, 5.426698282041464, 3.551953115837364, 1.3839322202677442
sphere_small.urdf, 53.88690525656294, 0.5897533765676037, 4.0562385732020605, 1.3760963042611032
sphere_small.urdf, 31.422054286856127, -4.665144874078136, 5.259920138989294, 0.42572008286363516
sphere_small.urdf, 41.52082341461563, 1.2832403636797611, 4.562975222775143, 2.22838276301955
sphere_small.urdf, 0.023404061695180278, -7.1332708206904165, 5.604541233462264, 2.660884128537507
sphere_small.urdf, 30.913436801866936, 4.476771417438133, 6.9323913544089875, 2.7490993163169484
sphere_small.urdf, 57.852784273044016, -9.317641749187903, 5.735059053869914, 2.561545621985279
sphere_small.urdf, 10.808153295190557, -0.9314415000237197, 5.923981870283944, 2.3183154394689787
sphere_small.urdf, 16.777267844245852, 1.2021838729924639, 0.46949767125118, 2.1154317334218744
sphere_small.urdf, 27.51079060338556, -2.7273322583248056, 9.845444438934443, 2.787427796905096
sphere_small.urdf, 40.32365516011031, 0.7340940720135674, 2.389501335251233, 1.6760646496588123
sphere_small.urdf, 5.247080681718101, -0.8105245362860529, 7.287383050937347, 2.17766335876595
sphere_small.urdf, 9.10248371276384, 5.280151402217703, 3.907602883613339, 0.14906122425128981
sphere_small.urdf, 48.50715519759591, 8.117744937197756, 7.731496819734417, 1.8579937831903957
sphere_small.urdf, 34.493119597489866, 4.528770309436485, 6.806696590257147, 0.2708925954777033
sphere_small.urdf, 55.158703491522644, 0.8518293727492026, 3.97663211574962, 1.8080506022779002
sphere_small.urdf, 20.269375174566573, -7.142513875380219, 5.664658875689497, 1.5952070565853917
sphere_small.urdf, 2.093599291367607, -6.5173261631111306, 8.492966352174207, 2.865167206981334
sphere_small.urdf, 45.634217443623804, 2.9817814338110225, 1.5907577966057695, 1.379364952006814
sphere_small.urdf, 17.822906383818783, -8.459442944328083, 4.848387016165762, 2.539862898013014
sphere_small.urdf, 22.078754663368304, -9.298945555697047, 0.7355339671361716, 2.0011105353430967
sphere_small.urdf, 18.652714402265076, 4.962815801590288, 0.6862338006342317, 0.834240165043944
sphere_small.urdf, 58.282828943864104, 8.554882436865224, 6.4891120557119795, 1.2424929277168493
sphere_small.urdf, 43.60118680948796, -7.858032632871133, 1.1217940952005778, 2.4706767156600535
sphere_small.urdf, 32.073822004513545, 8.16403008596805, 4.930894576836019, 0.9970380263117459
sphere_small.urdf, 20.180255728108033, 4.1200794584616105, 6.997064195393924, 1.6405938137803655
sphere_small.urdf, 8.00522701639376, 2.3998883772597797, 4.029857691680356, 0.22290576694665526
sphere_small.urdf, 32.96705535695415, 5.307943204945078, 3.5626440934191104, 2.984047132926417
sphere_small.urdf, 44.628681330096384, -9.355000321446123, 0.319258673863797, 2.763031417405372
sphere_small.urdf, 27.054542754316362, 7.362273581628575, 0.13791777501356628, 1.8666418597798577
sphere_small.urdf, 42.47522468496632, -9.32213797365206, 8.737686507036194, 2.6335040555822964
sphere_small.urdf, 7.454238980068279, -3.1288174904573456, 0.6442883171769909, 0.8568269582228568
sphere_small.urdf, 13.690215270746865, -0.784640438450479, 7.11056908232529, 0.6506279105516076
sphere_small.urdf, 25.04392577614019, 2.014361414848409, 0.7549236553623495, 2.734165359962475
sphere_small.urdf, 50.616094117120625, 4.886348883846123, 4.795353313861011, 0.7200701997418769
sphere_small.urdf, 4.995319835449321, -5.990268764236186, 1.8681401654466978, 1.889448143866958
sphere_small.urdf, 35.29425667120761, -6.866292586630259, 8.135997458925168, 1.8589877521492832
sphere_small.urdf, 45.302668450116286, 0.9537574496397756, 0.5518770248927896, 0.38924189506407136
sphere_small.urdf, 16.836298193585694, 2.6406065902879856, 9.7655585549629, 0.5432904920744799
sphere_small.urdf, 1.6614077048620146, 7.7769126664407935, 4.619818579216148, 2.470316682374904
sphere_small.urdf, 3.299059378753857, 8.932459183749227, 6.140588725694012, 1.0860935023866094
sphere_small.urdf, 43.19643712319548, 8.213965896523622, 3.27742709372306, 2.8437699275851025
sphere_small.urdf, 9.854516431386608, -3.4071468564238128, 6.746250584220092, 1.8409237412992843
sphere_small.urdf, 52.923417212428774, -8.769486096812471, 6.113116550562716, 2.5276799097784868
sphere_small.urdf, 48.21539864246353, -9.092224360941598, 8.046781452392231, 2.6105939900241566
sphere_small.urdf, 48.31009728987835, 8.671526934889123, 0.09346240948138962, 0.1974679613904743
sphere_small.urdf, 17.564853721582367, -9.202950622882575, 1.4992959198529765, 2.7173759501523302
sphere_small.urdf, 40.36960536870571, 2.8840781129478437, 1.9892855361941852, 2.381100780924075
sphere_small.urdf, 51.94696234056273, -4.697669515327152, 9.511010581708772, 0.2181314172464795
sphere_small.urdf, 53.16127324204671, 3.510405241917198, 6.467868411334772, 0.7408848474493674
sphere_small.urdf, 40.30627917110531, -8.86536870495863, 6.295752560688467, 1.7756635973406687
sphere_small.urdf, 22.67061483474005, 7.039584000432598, 1.2768120534894145, 0.922437596266592
sphere_small.urdf, 27.507558917722086, 1.1083152311709092, 4.131219249979341, 2.608529182696117
sphere_small.urdf, 12.145980565687829, 2.2580546416679503, 6.077606513191562, 1.152197019927607
sphere_small.urdf, 27.705728704745564, 9.98255790516384, 9.109676752448273, 2.1289088727912784
sphere_small.urdf, 43.5843780563717, 6.9044795283112315, 4.601188598009992, 1.8197627414490065
sphere_small.urdf, 46.26713800525533, 4.343767781467262, 1.7139422676998706, 2.713564782173548
sphere_small.urdf, 47.43359610169137, -6.522877605233887, 0.9524191759332501, 1.9169709946020392
sphere_small.urdf, 51.48573791758536, 4.696710917758253, 0.3024094350366735, 1.2771207407369582
sphere_small.urdf, 59.50517957001024, 9.186694050261373, 3.09407621258988, 1.0756171549211233
sphere_small.urdf, 41.45893600106264, 6.767881643817773, 4.743251582708764, 2.3030581498231912
sphere_small.urdf, 43.103352697110985, 3.7198160879039683, 6.434309191703289, 2.6265759812919787
sphere_small.urdf, 51.758141456170904, -8.158102709131574, 5.000931584834345, 1.0019952570868476
sphere_small.urdf, 19.062548573065957, 4.319431149894768, 6.506153078269351, 1.3027969105455874
sphere_small.urdf, 19.75149695175812, -4.582294542849956, 6.702292806146647, 2.2252733495920958
sphere_small.urdf, 52.05048995981904, -0.8730709646885497, 5.015596684523308, 2.338998129968885
sphere_small.urdf, 3.4537743160329315, -1.40388536868838, 7.827249013810079, 2.3917384994999282
sphere_small.urdf, 23.323156633473832, -2.4318850696153405, 6.6951731212738474, 2.2618821493045123
sphere_small.urdf, 16.153060556259373, 5.19445372823685, 8.144051229242109, 0.9636830225840278
